"TYPE_NAME","MIX_TYPE","INGR_CODE","INGR_ENG_NAME","INGR_NAME","MIX_INGR","FORM_NAME","ITEM_SEQ","ITEM_NAME","ITEM_PERMIT_DATE","ENTP_NAME","CHART","CLASS_CODE","CLASS_NAME","ETC_OTC_NAME","MAIN_INGR","NOTIFICATION_DATE","PROHBT_CONTENT","REMARK","INGR_ENG_NAME_FULL","STD_CD"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","200703673","베시케어정10밀리그램(솔리페나신숙신산염)","20070330","한국아스텔라스제약(주)","밝은 분홍색의 원형 필름코팅정","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806772000802,8806772000819,8806772000826"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","200703674","베시케어정5밀리그램(솔리페나신숙신산염)","20070330","한국아스텔라스제약(주)","밝은 노란색의 원형 필름코팅정","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806772000703,8806772000710,8806772000727"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201403051","솔리신정10mg(솔리페나신숙신산염)","20140710","위더스제약(주)","밝은 분홍색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806607027103,8806607027110,8806607027127,8806607027134,8806607027141"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201404483","솔리신정5mg(솔리페나신숙신산염)","20140930","위더스제약(주)","밝은 노란색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806607027202,8806607027219,8806607027226,8806607027233,8806607027240"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201404925","솔리페노실정10밀리그램(솔리페나신숙신산염)","20141027","(주)마더스제약","밝은 분홍색의 원형 필름코팅정","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806228054007,8806228054014,8806575028102,8806575028119,8806575028126"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201405043","솔신정10밀리그램(솔리페나신숙신산염)","20141030","아주약품(주)","밝은 분홍색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806540045707,8806540045714"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201405075","웰유로정10mg(솔리페나신숙신산염)","20141031","한국휴텍스제약(주)","밝은 분홍색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806491025100,8806491025117,8806491025124,8806491025131"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201405329","웰유로정5mg(솔리페나신숙신산염)","20141114","한국휴텍스제약(주)","밝은 노란색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806491025209,8806491025216,8806491025223,8806491025230"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201405464","솔신정5밀리그램(솔리페나신숙신산염)","20141124","아주약품(주)","밝은 노란색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806540045806,8806540045813"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201405582","솔리페신정5mg(솔리페나신숙신산염)","20141127","오스틴제약(주)","밝은 노란색의 원형 필름코팅정","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806543050203,8806543050210,8806543050227,8806543050234"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201500109","요시케어정5밀리그램(솔리페나신숙신산염)","20150112","일양약품(주)","밝은 노란색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806417049609,8806417049616"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201500110","요시케어정10밀리그램(솔리페나신숙신산염)","20150112","일양약품(주)","밝은 분홍색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806417049500,8806417049517"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201500232","솔페나신정5밀리그램(솔리페나신숙신산염)","20150116","(주)팜젠사이언스","밝은 노란색의 원형 필름코팅정","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806701041005,8806701041012,8806701041029,8806701041036"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201500233","솔페나신정10밀리그램(솔리페나신숙신산염)","20150116","(주)팜젠사이언스","밝은 분홍색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806701041104,8806701041111,8806701041128,8806701041135"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201500293","올페나신정10밀리그램(솔리페나신숙신산염)","20150120","(주)다산제약","밝은 분홍색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806655066604,8806655066611,8806655066628,8806655066635,8806786022005,8806786022012,8806786022029"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201500521","베시큐정5밀리그램(솔리페나신숙신산염)","20150130","하나제약(주)","밝은 노란색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806578055105,8806578055112,8806578055129,8806578055136"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201500522","베시큐정10밀리그램(솔리페나신숙신산염)","20150130","하나제약(주)","밝은 분홍색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806578055006,8806578055013,8806578055020,8806578055037"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201500976","유로테라정5밀리그램(솔리페나신숙신산염)","20150225","(주)메디카코리아","밝은 노란색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806460039305,8806460039312,8806460039329,8806460039336"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201500977","유로테라정10밀리그램(솔리페나신숙신산염)","20150225","(주)메디카코리아","밝은 분홍색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806460039206,8806460039213,8806460039220,8806460039237"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201501302","유리페나정5mg(솔리페나신숙신산염)","20150312","(주)테라젠이텍스","밝은 노란색의 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806985029607,8806985029614,8806985029621,8806985029638,8806985029645"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201501307","유리페나정10mg(솔리페나신숙신산염)","20150312","(주)테라젠이텍스","밝은 분홍색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806985029706,8806985029713,8806985029720,8806985029737,8806985029744"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201501327","메디페나신정5mg(솔리페나신숙신산염)","20150313","구주제약(주)","밝은 노란색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806698046700,8806698046717,8806698046724"
"노인주의","단일","D000730","Solifenacin succinate","솔리페나신숙신산염","","필름코팅정","201501328","메디페나신정10mg(솔리페나신숙신산염)","20150313","구주제약(주)","밝은 분홍색 원형 필름코팅정제","02590","기타의 비뇨생식기관 및 항문용약","전문의약품","[M259862]솔리페나신숙신산염","2020-09-24","","","Solifenacin succinate(솔리페나신숙신산염)","8806698046601,8806698046618,8806698046625"
